cost,depth,tqc3TT,tqc3RT,tqc3Counts,tqc3Depth,tqc3Qubits,tqc2TT,tqc2RT,tqc2Counts,tqc2Depth,tqc2Qubits,tqc1TT,tqc1RT,tqc1Counts,tqc1Depth,tqc1Qubits,tqc0TT,tqc0RT,tqc0Counts,tqc0Depth,tqc0Qubits
37,15,0.02702498435974121,0.046035051345825195,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",5,"{'19': 2, '19,22': 1, '19,16': 1, '19,20': 1}",0.01795196533203125,0.05840182304382324,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",5,"{'8': 2, '8,5': 1, '8,11': 1, '8,9': 1}",0.016954421997070312,0.05889534950256348,"{'000000000000000000000000000': 1013, '100000000000000000000000000': 11}",5,"{'1': 2, '1,2': 1, '1,4': 1, '1,0': 1}",0.033971548080444336,0.055902719497680664,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",53,"{'2': 19, '11': 13, '3,5': 4, '8,11': 4, '14,16': 4, '11,14': 3, '5,8': 3, '2,3': 3, '16,19': 2, '11,8': 2, '0,1': 2, '5,3': 2, '1,2': 2, '16,14': 2, '1,0': 1, '14,11': 1, '3,2': 1, '2,1': 1, '8,5': 1, '19,16': 1}"
37,16,0.030478715896606445,0.04602789878845215,"{'100000000000000000000000000': 460, '000000000000000000000000000': 564}",10,"{'25': 4, '25,24': 2, '24,25': 1, '25,22': 1, '25,26': 1}",0.02299356460571289,0.06090044975280762,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",9,"{'7': 4, '7,10': 2, '10,7': 1, '7,4': 1, '7,6': 1}",0.019000768661499023,0.06090092658996582,"{'000000000000000000000000000': 515, '100000000000000000000000000': 509}",10,"{'25': 4, '25,22': 2, '22,25': 1, '25,24': 1, '25,26': 1}",0.038602352142333984,0.0549166202545166,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",40,"{'3': 15, '1': 7, '2,3': 6, '1,2': 5, '3,2': 3, '0,1': 2, '2,1': 2, '8,9': 2, '5,8': 2, '0': 1, '1,0': 1, '9,8': 1, '8,5': 1, '3,5': 1}"
37,17,0.02701735496520996,0.043035030364990234,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",9,"{'3': 4, '3,2': 2, '3,5': 2, '5,3': 1}",0.01994633674621582,0.056961774826049805,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",9,"{'3': 4, '3,2': 2, '3,5': 2, '5,3': 1}",0.017459392547607422,0.05889534950256348,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",9,"{'23': 4, '23,21': 2, '23,24': 2, '24,23': 1}",0.037899017333984375,0.045061588287353516,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",50,"{'14': 12, '11,14': 6, '8,11': 6, '8': 5, '3,5': 5, '5,8': 4, '14,11': 3, '11,8': 3, '8,5': 3, '24,25': 2, '14,16': 2, '16,19': 2, '19,22': 2, '22,25': 2, '0,1': 2, '5,3': 2, '2,3': 2, '1,2': 2, '25,24': 1, '1,0': 1, '25,22': 1, '3,2': 1, '22,19': 1, '19,16': 1, '2,1': 1, '16,14': 1, '3': 1}"
37,18,0.06902503967285156,0.04193425178527832,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",18,"{'14': 4, '12': 4, '12,13': 3, '13,14': 2, '14,11': 1, '14,16': 1, '14,13': 1, '13,12': 1, '12,10': 1}",0.05606842041015625,0.04587745666503906,"{'000000000000000000000000000': 964, '100000000000000000000000000': 60}",44,"{'10,12': 6, '12,13': 6, '13': 3, '13,14': 3, '14': 3, '12,10': 3, '13,12': 3, '26': 3, '25,26': 2, '11,14': 2, '14,13': 2, '14,16': 2, '16,19': 2, '19,22': 2, '22,25': 2, '0,1': 2, '4,7': 2, '23,24': 2, '1,4': 2, '7,10': 2, '10,7': 2, '16,14': 1, '14,11': 1, '10': 1, '4,1': 1, '1,0': 1, '25,24': 1, '19,16': 1, '7,4': 1, '22,19': 1, '25,22': 1, '24,23': 1, '26,25': 1}",0.0484771728515625,0.05195164680480957,"{'000000000000000000000000000': 967, '100000000000000000000000000': 57}",38,"{'23,24': 4, '12,15': 4, '7,10': 4, '15,18': 4, '21': 3, '26': 3, '13': 3, '0,1': 2, '18,21': 2, '21,18': 2, '21,23': 2, '24,25': 2, '25,24': 2, '10,12': 2, '25,26': 2, '12,13': 2, '24,23': 2, '18,15': 2, '10,7': 2, '15,12': 2, '4,7': 2, '11,14': 2, '12,10': 2, '1,4': 2, '13,12': 1, '13,14': 1, '12': 1, '7,4': 1, '23,21': 1, '4,1': 1, '1,0': 1, '14,11': 1, '26,25': 1}",0.04395461082458496,0.05397844314575195,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",69,"{'14': 15, '10': 14, '0': 8, '1': 7, '10,12': 3, '3,5': 2, '15,18': 2, '16,19': 2, '19,22': 2, '22,25': 2, '25,26': 2, '14,13': 2, '13,14': 2, '12,13': 2, '0,1': 2, '12,15': 2, '2,3': 2, '7,10': 2, '4,7': 2, '18,21': 2, '1,4': 2, '21,18': 1, '26,25': 1, '14,16': 1, '19,16': 1, '22,19': 1, '3,2': 1, '25,22': 1, '1,2': 1, '4,1': 1, '13,12': 1, '7,4': 1, '12,10': 1, '1,0': 1, '5,3': 1, '10,7': 1, '18,15': 1, '15,12': 1}"
37,19,0.03595733642578125,0.05432581901550293,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",11,"{'10': 10, '7': 1, '7,10': 1, '7,4': 1, '7,6': 1}",0.020943403244018555,0.06248736381530762,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",4,"{'7,10': 1, '7': 1, '7,4': 1, '7,6': 1}",0.019947052001953125,0.06488680839538574,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",4,"{'19,16': 1, '19': 1, '19,22': 1, '19,20': 1}",0.04493379592895508,0.05186104774475098,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",62,"{'0': 25, '13': 7, '1,4': 4, '7,10': 4, '12,13': 4, '10,12': 4, '12,10': 2, '14,16': 2, '16,19': 2, '19,22': 2, '22,25': 2, '25,26': 2, '15,18': 2, '0,1': 2, '13,12': 2, '10,7': 2, '1,2': 2, '2,3': 2, '7,4': 2, '4,1': 2, '4,7': 2, '26,25': 1, '2,1': 1, '25,22': 1, '18,15': 1, '22,19': 1, '3,2': 1, '19,16': 1, '16,14': 1, '13,14': 1, '1,0': 1, '12,15': 1}"
37,20,0.02910923957824707,0.04005026817321777,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",9,"{'9': 8, '8': 5, '8,9': 1}",0.01795196533203125,0.052903175354003906,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",5,"{'20': 4, '20,19': 1}",0.016003847122192383,0.05684804916381836,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",5,"{'0': 4, '0,1': 1}",0.03895401954650879,0.055004119873046875,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",55,"{'3': 35, '0': 10, '0,1': 2, '1,2': 2, '2,3': 2, '8,11': 2, '5,8': 2, '1,0': 1, '2,1': 1, '3,2': 1, '11,8': 1, '8,5': 1, '3,5': 1}"
37,21,0.030608177185058594,0.04008126258850098,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",11,"{'10': 10, '7': 2, '7,10': 1, '7,4': 1, '7,6': 1}",0.019006729125976562,0.05191183090209961,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",5,"{'18': 2, '18,15': 1, '18,21': 1, '18,17': 1}",0.016954660415649414,0.05596280097961426,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",5,"{'18': 2, '18,15': 1, '18,21': 1, '18,17': 1}",0.04397082328796387,0.05136823654174805,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",66,"{'1': 31, '7': 11, '1,4': 5, '4,7': 4, '7,10': 4, '10,12': 4, '7,4': 3, '22,25': 2, '13,14': 2, '14,16': 2, '16,19': 2, '19,22': 2, '0,1': 2, '10,7': 2, '1,2': 2, '4,1': 2, '12,10': 2, '1,0': 1, '25,22': 1, '22,19': 1, '2,1': 1, '19,16': 1, '16,14': 1, '14,13': 1, '12,13': 1}"
37,22,0.03840231895446777,0.040912628173828125,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",12,"{'5': 10, '3': 8, '2': 4, '3,5': 1, '2,3': 1}",0.023001432418823242,0.052858591079711914,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",6,"{'3': 4, '3,2': 1, '3,5': 1}",0.018949031829833984,0.05695652961730957,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",8,"{'3': 6, '3,2': 1, '3,5': 1}",0.04344582557678223,0.04493904113769531,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",75,"{'0': 31, '12': 21, '7': 6, '10,12': 4, '7,10': 3, '15,18': 2, '4,7': 2, '11,14': 2, '13,14': 2, '17,18': 2, '0,1': 2, '1,4': 2, '12,10': 2, '12,15': 2, '12,13': 1, '10,7': 1, '1,0': 1, '15,12': 1, '18,15': 1, '14,13': 1, '14,11': 1, '7,4': 1, '4,1': 1, '18,17': 1}"
37,23,0.0459134578704834,0.04093146324157715,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",15,"{'3': 10, '5': 6, '2': 5, '5,3': 3, '2,3': 1}",0.019946575164794922,0.05093550682067871,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",6,"{'23': 2, '23,21': 2, '21,23': 1, '23,24': 1}",0.016954898834228516,0.05436062812805176,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",8,"{'3': 4, '3,5': 2, '5,3': 1, '3,2': 1}",0.04089069366455078,0.049866676330566406,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",85,"{'0': 81, '0,1': 3, '1,4': 2, '1,0': 1, '4,1': 1}"
37,24,0.03306317329406738,0.038986921310424805,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",14,"{'11': 10, '8': 6, '8,11': 1, '8,5': 1, '8,9': 1}",0.02293848991394043,0.05186104774475098,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",9,"{'8': 6, '8,11': 1, '8,5': 1, '8,9': 1}",0.018998146057128906,0.05689835548400879,"{'000000000000000000000000000': 932, '100000000000000000000000000': 92}",9,"{'25': 6, '25,24': 1, '25,22': 1, '25,26': 1}",0.04793071746826172,0.05106759071350098,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",84,"{'0': 34, '11': 22, '3': 7, '5,8': 4, '8,11': 4, '14,16': 4, '11,14': 3, '3,5': 3, '11,8': 3, '16,14': 2, '0,1': 2, '1,2': 2, '8,5': 2, '2,3': 2, '8,9': 2, '19,22': 2, '16,19': 2, '14,11': 1, '3,2': 1, '2,1': 1, '5,3': 1, '9,8': 1, '22,19': 1, '19,16': 1, '1,0': 1}"
37,25,0.034067630767822266,0.03994917869567871,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",7,"{'23': 6, '21': 5, '21,23': 1, '24': 1}",0.01994633674621582,0.0579984188079834,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",6,"{'3': 3, '3,5': 2, '3,2': 1}",0.018999814987182617,0.057997703552246094,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",6,"{'3': 3, '3,5': 2, '3,2': 1}",0.04846334457397461,0.04894709587097168,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",122,"{'14': 77, '0': 21, '3,5': 4, '2,3': 3, '11,14': 2, '14,16': 2, '5,3': 2, '5,8': 2, '16,19': 2, '8,11': 2, '0,1': 2, '1,2': 2, '25,26': 2, '19,22': 2, '22,25': 2, '25,22': 1, '19,16': 1, '22,19': 1, '1,0': 1, '26,25': 1, '14,11': 1, '8,5': 1, '3,2': 1, '2,1': 1, '11,8': 1}"
37,26,0.029886722564697266,0.04288506507873535,"{'000000000000000000000000000': 507, '100000000000000000000000000': 517}",11,"{'26': 7, '25': 5, '26,25': 3}",0.016954421997070312,0.05390644073486328,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",7,"{'0': 4, '0,1': 2, '1,0': 1}",0.013962268829345703,0.05389285087585449,"{'000000000000000000000000000': 1022, '100000000000000000000000000': 2}",7,"{'9': 4, '9,8': 2, '8,9': 1}",0.040032386779785156,0.05496096611022949,"{'000000000000000000000000000': 1012, '100000000000000000000000000': 12}",39,"{'7': 16, '0': 11, '0,1': 2, '1,4': 2, '4,7': 2, '12,13': 2, '10,12': 2, '7,10': 2, '1,0': 1, '4,1': 1, '7,4': 1, '13,12': 1, '12,10': 1, '10,7': 1}"
37,27,0.012965202331542969,0.0418858528137207,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",1,{9: 1},0.01795196533203125,0.05291318893432617,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",1,{6: 1},0.015957117080688477,0.05391192436218262,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",1,{0: 1},0.012964963912963867,0.05698394775390625,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",95,{0: 95}
37,28,0.020916461944580078,0.04793691635131836,"{'000000000000000000000000000': 1021, '100000000000000000000000000': 3}",3,{20: 3},0.02100372314453125,0.06394791603088379,"{'000000000000000000000000000': 520, '100000000000000000000000000': 504}",4,{26: 3},0.018002748489379883,0.07097721099853516,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",3,{0: 3},0.015019893646240234,0.07305335998535156,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",70,{0: 70}
37,29,0.041907310485839844,0.038895606994628906,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",13,"{'5': 10, '3': 6, '2': 5, '3,5': 1, '2,3': 1}",0.021025419235229492,0.11204004287719727,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",4,"{'3': 2, '3,2': 1, '3,5': 1}",0.019003868103027344,0.05690813064575195,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",4,"{'23': 2, '23,21': 1, '23,24': 1}",0.05307722091674805,0.04701662063598633,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",145,"{'13': 73, '5': 26, '0': 20, '8,11': 4, '11,14': 4, '5,8': 3, '12,15': 2, '15,18': 2, '18,21': 2, '13,14': 2, '0,1': 2, '14,11': 2, '1,2': 2, '11,8': 2, '16,19': 2, '2,3': 2, '14,16': 2, '3,5': 2, '21,18': 1, '13,12': 1, '15,12': 1, '18,15': 1, '3,2': 1, '16,14': 1, '5,3': 1, '8,5': 1, '1,0': 1, '2,1': 1, '19,16': 1, '14,13': 1}"
37,30,0.014073610305786133,0.04493570327758789,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",3,{17: 3},0.019946575164794922,0.06212306022644043,"{'100000000000000000000000000': 507, '000000000000000000000000000': 517}",4,{26: 3},0.016955137252807617,0.0569911003112793,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",3,{0: 3},0.014019250869750977,0.06294035911560059,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",76,{0: 76}
37,31,0.010970592498779297,0.0418858528137207,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",1,{},0.015957355499267578,0.05391645431518555,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",1,{},0.013962984085083008,0.052898406982421875,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",1,{},0.011967897415161133,0.05342388153076172,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",47,{0: 47}
37,32,0.012965917587280273,0.04105424880981445,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",3,{9: 3},0.018949031829833984,0.05503058433532715,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",3,{17: 3},0.016954898834228516,0.05490231513977051,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",3,{0: 3},0.012965202331542969,0.05291485786437988,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",82,{0: 82}
37,33,0.03018975257873535,0.0408632755279541,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",11,"{'18': 10, '17': 3, '17,18': 1}",0.018949508666992188,0.05390310287475586,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",3,"{'9': 2, '9,8': 1}",0.016461610794067383,0.05497622489929199,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",3,"{'9': 2, '9,8': 1}",0.0494692325592041,0.041970014572143555,"{'000000000000000000000000000': 1023, '100000000000000000000000000': 1}",108,"{'0': 74, '1': 30, '0,1': 2, '3,5': 2, '2,3': 2, '1,0': 1, '5,3': 1, '3,2': 1, '1,2': 1}"
37,34,0.011968374252319336,0.03989243507385254,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",3,{6: 3},0.014021158218383789,0.05200076103210449,"{'000000000000000000000000000': 1012, '100000000000000000000000000': 12}",3,{9: 3},0.012024164199829102,0.0529789924621582,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",3,{0: 3},0.010024070739746094,0.054442644119262695,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",40,{0: 40}
37,35,0.010559320449829102,0.04203224182128906,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",1,{},0.01595306396484375,0.05245637893676758,"{'000000000000000000000000000': 1019, '100000000000000000000000000': 5}",1,{},0.013962745666503906,0.053905487060546875,"{'000000000000000000000000000': 1017, '100000000000000000000000000': 7}",1,{},0.01196742057800293,0.05385613441467285,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",43,{0: 43}
37,36,0.06605887413024902,0.04634714126586914,"{'000000000000000000000000000': 1014, '100000000000000000000000000': 10}",3,{20: 3},0.01795172691345215,0.056911468505859375,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",3,{6: 3},0.015021562576293945,0.05789828300476074,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",3,{0: 3},0.012965202331542969,0.05391073226928711,"{'000000000000000000000000000': 1015, '100000000000000000000000000': 9}",74,{0: 74}
38,4,0.015010356903076172,0.05494213104248047,"{'000000000000000000000000000': 1018, '100000000000000000000000000': 6}",1,"{'1,0': 1}",0.017004966735839844,0.05296587944030762,"{'000000000000000000000000000': 1013, '100000000000000000000000000': 11}",4,"{'19,22': 2, '19,16': 1, '22,19': 1}",0.012056112289428711,0.052900075912475586,"{'000000000000000000000000000': 1016, '100000000000000000000000000': 8}",4,"{'25,22': 2, '25,24': 1, '22,25': 1}",0.015998363494873047,0.054947853088378906,"{'000000000000000000000000000': 1020, '100000000000000000000000000': 4}",37,"{'13,14': 5, '12,10': 5, '4,7': 4, '14,16': 4, '7,10': 4, '10,12': 4, '12,13': 4, '16,19': 4, '0,1': 2, '22,25': 2, '16,14': 2, '19,16': 2, '19,22': 2, '25,26': 2, '13,12': 2, '10,7': 2, '7,4': 2, '1,4': 2, '14,13': 2, '26,25': 1, '25,22': 1, '1,0': 1, '22,19': 1, '4,1': 1}"
