cost,depth,tqc3TT,tqc3RT,tqc3Counts,tqc3Depth,tqc3Qubits,tqc2TT,tqc2RT,tqc2Counts,tqc2Depth,tqc2Qubits,tqc1TT,tqc1RT,tqc1Counts,tqc1Depth,tqc1Qubits,tqc0TT,tqc0RT,tqc0Counts,tqc0Depth,tqc0Qubits,sim
33,3,0.024046659469604492,0.07390713691711426,"{'0100000': 15, '0001000': 39, '0000000': 891, '0001010': 1, '0100001': 1, '0000001': 22, '1001000': 2, '1000000': 15, '0000010': 11, '0000101': 3, '0000100': 11, '0010000': 6, '1000001': 3, '0011000': 1, '1100000': 1, '0001001': 1, '1010001': 1}",10,"{'5,3': 4, '3,5': 2, '5,6': 2, '6,5': 1}",0.011983871459960938,0.0968928337097168,"{'0001000': 6, '0100000': 10, '0000000': 859, '0000001': 57, '0000110': 1, '1000000': 21, '1000101': 1, '0000010': 13, '1000100': 9, '0000100': 20, '1001000': 1, '0000101': 6, '0100001': 1, '0010000': 11, '1000001': 6, '0100010': 1, '0001001': 1}",10,"{'1,3': 4, '3,1': 2, '1,0': 2, '0,1': 1}",0.011983394622802734,0.1545860767364502,"{'0100000': 16, '0001000': 47, '0000000': 871, '1000000': 20, '1001001': 1, '0000010': 10, '0000101': 8, '1000010': 1, '0000100': 12, '0001010': 1, '1000001': 3, '0110000': 1, '0000001': 18, '0010000': 8, '0001001': 1, '1010000': 1, '0100101': 2, '1001000': 1, '0101000': 1, '0010010': 1}",10,"{'5,3': 4, '3,5': 2, '5,4': 2, '4,5': 1}",0.011983633041381836,0.09287309646606445,"{'0001000': 20, '0000000': 843, '0000110': 2, '1000000': 24, '1000101': 1, '0000011': 2, '0000100': 50, '1100000': 2, '0000001': 34, '0100000': 11, '1000100': 3, '0000010': 14, '0000111': 1, '1000001': 5, '0001010': 1, '0000101': 3, '0010000': 3, '1010100': 1, '0001001': 3, '1001000': 1}",16,"{'1,2': 4, '1,3': 3, '3,1': 3, '0,1': 2, '2,1': 2, '5,6': 2, '3,5': 2, '1,0': 1, '6,5': 1, '5,3': 1}",{'0000000': 1024}
33,5,0.023967981338500977,0.07490921020507812,"{'0100000': 13, '0000000': 872, '0000110': 1, '1000000': 11, '0110000': 1, '0001001': 11, '0000100': 59, '0000010': 8, '0010100': 1, '0000001': 12, '0001101': 1, '0001000': 10, '0010000': 21, '1100000': 1, '1001000': 1, '0001100': 1}",8,"{'5,6': 2, '5,3': 2, '5': 1, '6,5': 1, '3,5': 1}",0.015978574752807617,0.09187793731689453,"{'0100000': 12, '0001000': 10, '0000000': 884, '0001001': 5, '0000001': 57, '0010000': 18, '1000000': 15, '0000100': 6, '0000010': 7, '1001000': 3, '1000001': 1, '0010100': 1, '1011000': 1, '0000011': 2, '1001001': 1, '0010001': 1}",8,"{'1,2': 2, '1,3': 2, '1': 1, '2,1': 1, '3,1': 1}",0.011983871459960938,0.0865163803100586,"{'0001000': 25, '0000000': 866, '0001001': 4, '0010000': 9, '0000001': 56, '1000010': 1, '0000100': 11, '1001000': 11, '1000000': 20, '0100000': 6, '0000010': 7, '0100001': 2, '0001010': 1, '0000011': 2, '0000101': 1, '0010001': 1, '0011000': 1}",8,"{'1,0': 2, '1,3': 2, '1': 1, '0,1': 1, '3,1': 1}",0.015407562255859375,0.08995795249938965,"{'0100000': 9, '0001000': 57, '0000000': 847, '0000001': 19, '0010000': 11, '1000100': 1, '0000010': 26, '1001000': 4, '1000000': 21, '1000001': 5, '0001100': 1, '1000010': 4, '0000100': 12, '0001001': 3, '0100010': 1, '1001001': 1, '0000101': 1, '1000011': 1}",16,"{'1,3': 5, '3,1': 3, '0,1': 2, '5,6': 2, '3,5': 2, '1,0': 1, '1': 1, '6,5': 1, '5,3': 1}",{'0000000': 1024}
33,6,0.03195810317993164,0.07596993446350098,"{'0000001': 50, '0001011': 2, '0100010': 1, '0000010': 99, '0001000': 3, '0000000': 443, '0100011': 10, '0000011': 360, '0000100': 4, '1000010': 4, '0000110': 1, '1000000': 5, '1000001': 1, '0000111': 4, '0100000': 14, '0000101': 1, '1000011': 6, '0010011': 7, '0010000': 6, '0001010': 1, '0100001': 1, '0100100': 1}",9,"{'1': 3, '1,3': 2, '3,1': 1, '1,0': 1, '1,2': 1}",0.013980388641357422,0.08789539337158203,"{'0000011': 397, '0001000': 9, '0000000': 455, '1000000': 4, '0000110': 1, '0000010': 24, '1000001': 1, '0110000': 4, '0000111': 21, '1000111': 1, '0000001': 31, '0000100': 16, '0110011': 2, '0100010': 1, '0001011': 8, '0100000': 12, '0010000': 9, '0010011': 13, '0100100': 1, '0100011': 8, '1000011': 2, '0100111': 3, '1001000': 1}",9,"{'5': 3, '5,3': 2, '3,5': 1, '5,6': 1, '5,4': 1}",0.011984825134277344,0.09024643898010254,"{'0000011': 356, '0010000': 4, '0000001': 52, '0000000': 433, '0110000': 1, '1000001': 2, '0000111': 3, '1000011': 7, '0000101': 1, '0000010': 100, '0000100': 6, '0110011': 3, '1000010': 5, '0100000': 12, '0010001': 2, '0001000': 3, '0001011': 5, '0100010': 2, '0010011': 6, '0100011': 13, '0010010': 1, '0000110': 1, '1000000': 4, '0100001': 1, '0001010': 1}",9,"{'1': 3, '1,3': 2, '3,1': 1, '1,0': 1, '1,2': 1}",0.015978574752807617,0.0903937816619873,"{'0010010': 7, '0000011': 395, '0000000': 429, '1000100': 2, '0000010': 32, '0101011': 6, '0010011': 28, '0100001': 1, '0000001': 26, '0010000': 44, '0100011': 12, '0010001': 6, '0000110': 1, '1000000': 3, '0000101': 1, '1000011': 4, '0001000': 5, '1010001': 1, '0000111': 3, '0100000': 9, '0000100': 6, '1000010': 1, '0001011': 1, '0101000': 1}",26,"{'1,3': 8, '3,5': 5, '4,5': 4, '3,1': 4, '3': 3, '0,1': 2, '1,0': 2, '5,4': 2, '5,3': 1}","{'0000011': 498, '0000000': 526}"
33,7,0.047936201095581055,0.07102131843566895,"{'0100100': 12, '0000100': 764, '0000000': 185, '0010100': 12, '0000101': 7, '0001100': 6, '0010110': 1, '0000110': 11, '1000000': 6, '0000001': 2, '0010000': 1, '0100110': 1, '1000100': 8, '0001000': 3, '0100000': 2, '0001110': 3}",7,"{'5,4': 2, '1': 1, '5,3': 1, '3,5': 1, '4,5': 1, '5,6': 1}",0.019973278045654297,0.08395266532897949,"{'0000000': 39, '0001101': 2, '0100100': 45, '0101101': 2, '0000100': 851, '1000000': 1, '0000110': 7, '0000010': 2, '1000100': 11, '0110100': 1, '0101100': 3, '0001100': 18, '0010100': 15, '1101101': 1, '0000101': 11, '0001110': 1, '0100101': 9, '0100000': 1, '1100100': 1, '0001000': 2, '0001010': 1}",18,"{'4,5': 3, '5,3': 3, '3,5': 3, '4': 2, '6,5': 2, '5,6': 2, '5,4': 2, '3,1': 1}",0.015978336334228516,0.09136128425598145,"{'0100100': 44, '0001101': 3, '0101101': 5, '0000100': 838, '0101110': 1, '0000101': 17, '0000000': 41, '0100000': 3, '0000110': 8, '1000000': 1, '1001110': 1, '0001100': 12, '0010100': 21, '0001110': 5, '0100101': 6, '0100110': 1, '0011100': 2, '0100001': 1, '0001010': 3, '1001000': 1, '1000100': 5, '0000010': 2, '0001000': 1, '0101010': 1, '0010110': 1}",16,"{'5,4': 3, '5,3': 3, '3,5': 3, '4': 2, '4,5': 2, '5,6': 1, '3,1': 1}",0.011984109878540039,0.0948946475982666,"{'0000100': 798, '0101101': 2, '1000100': 8, '0000010': 3, '0000000': 38, '0001100': 26, '1000101': 2, '0101100': 5, '0000101': 45, '0001010': 10, '0010100': 8, '0100100': 18, '0100101': 5, '1001100': 2, '0001110': 12, '0000110': 24, '1000000': 3, '0001001': 1, '0001000': 5, '0001011': 1, '0000001': 4, '0000111': 2, '0101000': 1, '0011010': 1}",16,"{'1,3': 3, '0,1': 2, '1,0': 2, '1,2': 2, '3,5': 2, '0': 1, '1': 1, '3,1': 1, '5,3': 1}",{'0000100': 1024}
33,8,0.04401874542236328,0.07642722129821777,"{'0001001': 10, '0000001': 466, '0100001': 394, '0010001': 5, '0000101': 26, '1000000': 11, '0110001': 8, '1100000': 9, '1110000': 1, '0100011': 10, '0100101': 24, '0100000': 18, '0000011': 4, '0010101': 1, '1100001': 6, '1000001': 4, '0000000': 16, '1100100': 1, '0101001': 6, '0000100': 1, '0100100': 1, '0001101': 1, '0100111': 1}",17,"{'5': 10, '4': 4, '5,3': 2, '5,4': 2, '3,5': 1}",0.023968935012817383,0.09328150749206543,"{'0010000': 3, '0000001': 357, '0100001': 366, '0001000': 3, '0100000': 86, '0000000': 107, '0010001': 7, '0000100': 2, '1100001': 14, '1100000': 10, '0110000': 5, '1000001': 17, '0101011': 1, '0000010': 1, '0101001': 2, '1000101': 1, '0000011': 6, '0001001': 4, '1000000': 17, '0110001': 6, '0101000': 1, '0000101': 5, '0100101': 1, '0100011': 1, '0100100': 1}",14,"{'1': 6, '1,2': 3, '1,3': 2, '3,1': 1, '2,1': 1}",0.018092632293701172,0.09089422225952148,"{'0010001': 4, '0100000': 99, '0000000': 98, '0100001': 370, '0000001': 374, '1000001': 11, '0110000': 2, '0110001': 3, '1000000': 17, '0101001': 2, '1100001': 8, '1100000': 13, '0100100': 1, '0000101': 3, '1100101': 1, '0000011': 4, '1000101': 1, '0000100': 1, '0110011': 1, '0100101': 1, '0001001': 2, '0100011': 4, '1110000': 1, '0010000': 1, '0100010': 1, '0000010': 1}",14,"{'1': 6, '1,2': 3, '1,3': 2, '3,1': 1, '2,1': 1}",0.09986758232116699,0.08299040794372559,"{'0100001': 363, '0000001': 475, '0110000': 1, '1000001': 10, '0100000': 27, '0000000': 23, '0000101': 12, '1100001': 10, '1001000': 4, '0110001': 2, '1000000': 17, '0100011': 15, '0101001': 8, '0000011': 17, '0010001': 3, '0100111': 1, '0000010': 2, '1100000': 14, '1101000': 1, '0001001': 13, '0100101': 2, '1100011': 1, '0001011': 1, '1101001': 1, '0001101': 1}",29,"{'0': 9, '3,5': 5, '1': 5, '1,3': 4, '0,1': 2, '5,3': 2, '3,1': 2, '5,6': 2, '1,0': 1, '6,5': 1, '3': 1}","{'0000001': 487, '0100001': 537}"
33,9,0.027962684631347656,0.07131719589233398,"{'0000110': 242, '0001101': 1, '1001011': 2, '0001010': 227, '0101011': 2, '0000010': 31, '0001011': 202, '0000111': 206, '0001000': 10, '0011010': 2, '0001110': 12, '0011011': 2, '0001001': 8, '1000111': 1, '0000001': 2, '0101010': 5, '0101110': 1, '0000101': 10, '0000100': 15, '0010110': 4, '0101001': 1, '0001100': 1, '0100011': 1, '0000011': 17, '1001010': 1, '0100111': 2, '0100110': 1, '0001111': 7, '0110111': 1, '1000110': 2, '0000000': 1, '0010111': 3, '0011111': 1}",12,"{'1': 7, '1,2': 2, '1,0': 1, '2,1': 1, '3': 1}",0.02429509162902832,0.09187936782836914,"{'0010110': 9, '0100111': 5, '1001010': 5, '0000111': 224, '0001010': 227, '0000110': 200, '0000010': 23, '0100010': 1, '0001011': 215, '1000110': 4, '0000000': 1, '0001110': 2, '0010111': 14, '0011010': 10, '0101010': 3, '1000111': 3, '0001000': 6, '0000101': 9, '1001011': 3, '0000011': 10, '0011011': 15, '0000100': 12, '0010100': 2, '0001111': 5, '0100110': 4, '0011000': 2, '0001001': 7, '0010010': 1, '0100011': 1, '0001100': 1}",16,"{'5': 9, '5,3': 2, '5,4': 2, '5,6': 1, '4,5': 1}",0.01597881317138672,0.08889365196228027,"{'0001010': 251, '0010111': 11, '0000110': 193, '0010110': 13, '0000111': 224, '0100010': 2, '0001011': 181, '0011110': 2, '0000011': 19, '0001001': 8, '0101011': 2, '0000010': 22, '0011010': 12, '0001000': 6, '0001111': 10, '0100110': 3, '1001011': 1, '0000100': 15, '0100111': 2, '1001010': 5, '0001110': 6, '0011001': 2, '1100111': 1, '0011011': 6, '1000011': 1, '0000101': 8, '1010110': 2, '0100011': 2, '1000111': 2, '0000001': 2, '0101010': 4, '0000000': 1, '1000110': 3, '0010010': 1, '0011000': 1}",17,"{'5': 10, '5,3': 2, '5,6': 2, '5,4': 1, '6,5': 1}",0.01597905158996582,0.0958719253540039,"{'0101111': 1, '0000110': 200, '0100010': 1, '0001011': 182, '0101011': 1, '0000010': 69, '0101100': 1, '0000011': 62, '0001010': 184, '0001001': 12, '0000111': 179, '0000100': 12, '0001000': 12, '1000110': 2, '0000000': 12, '0001101': 3, '1001011': 1, '0100100': 1, '0100110': 2, '0001111': 19, '0010110': 3, '0001110': 17, '1000011': 2, '0000101': 10, '0101010': 2, '1000111': 4, '0000001': 10, '1001010': 1, '0100111': 2, '0011011': 5, '1001110': 1, '0001100': 6, '0101000': 1, '0010001': 1, '0011110': 2, '0101001': 1}",31,"{'0': 21, '0,1': 5, '1,2': 2, '1,3': 2, '2,1': 1, '3,1': 1, '1,0': 1}","{'0001011': 246, '0000111': 303, '0000110': 241, '0001010': 234}"
33,10,0.0199735164642334,0.07505178451538086,"{'0000000': 24, '0011010': 28, '0001000': 465, '0001001': 5, '0011000': 24, '0001010': 408, '0001011': 5, '0011110': 1, '0000010': 17, '0001110': 8, '1001010': 6, '0000001': 2, '0101010': 5, '0010000': 1, '0001100': 7, '1001000': 8, '1000011': 1, '0101000': 2, '1010010': 1, '0000110': 2, '0000011': 1, '0010010': 1, '1000010': 1, '0011011': 1}",12,"{'5': 5, '5,3': 2, '5,4': 2, '3,5': 1, '4,5': 1}",0.019973278045654297,0.09489059448242188,"{'0101000': 4, '0011010': 9, '0000000': 41, '0001000': 456, '0000010': 34, '0001001': 28, '0000001': 4, '0101010': 2, '0001010': 382, '1001010': 7, '0001011': 26, '0001100': 4, '1001000': 8, '0001110': 4, '0011000': 4, '0000011': 4, '0100000': 1, '0011011': 1, '0101001': 1, '0001101': 1, '1010001': 1, '1001001': 1, '0010010': 1}",12,"{'1': 5, '1,3': 2, '1,2': 2, '3,1': 1, '2,1': 1}",0.015979290008544922,0.09284591674804688,"{'0011010': 21, '0000000': 26, '0001000': 430, '0000001': 3, '0101010': 7, '0001010': 448, '1001010': 5, '0001110': 5, '0111010': 1, '0011000': 23, '0010000': 2, '0001001': 5, '0101000': 7, '1000100': 1, '0000010': 16, '0001100': 4, '1001000': 7, '0100010': 1, '0001011': 4, '0000011': 2, '0011011': 1, '0010010': 3, '0100000': 1, '0111000': 1}",12,"{'5': 5, '5,3': 2, '5,6': 2, '3,5': 1, '6,5': 1}",0.019993305206298828,0.0958709716796875,"{'0000000': 111, '0101000': 3, '0001000': 359, '0000011': 13, '0001001': 17, '0101010': 1, '0000001': 2, '0001010': 345, '0000010': 114, '1001010': 4, '0000100': 4, '1000010': 2, '0100010': 1, '0001011': 12, '0011000': 7, '1001000': 8, '0011010': 3, '0100000': 2, '0010010': 1, '0001110': 4, '0001100': 5, '1000000': 4, '0001101': 1, '1001001': 1}",22,"{'0': 14, '0,1': 4, '1,0': 2, '1,3': 2, '3,1': 1}","{'0001010': 499, '0001000': 525}"
33,11,0.035952091217041016,0.07770943641662598,"{'0000110': 3, '1000000': 17, '0001000': 12, '0000000': 224, '1000011': 192, '0000010': 232, '0010010': 5, '1000001': 215, '1001010': 2, '1000101': 2, '0000011': 4, '0000100': 10, '1000010': 13, '1001011': 15, '0001010': 19, '1100011': 5, '0101010': 1, '0000001': 12, '1000111': 6, '1001111': 1, '0100000': 4, '0101000': 1, '1001001': 11, '1010001': 2, '1010011': 2, '1100001': 3, '0010000': 4, '0011010': 1, '1001101': 1, '0100010': 1, '0011000': 1, '1001000': 1, '0010001': 1, '1101001': 1}",12,"{'4': 10, '5': 4, '5,3': 2, '3,5': 1, '5,4': 1, '5,6': 1}",0.023967742919921875,0.1450045108795166,"{'0000000': 259, '0000010': 208, '0000101': 1, '1000011': 196, '1000001': 231, '1000101': 3, '0000011': 10, '0001010': 16, '1001011': 9, '0010010': 6, '0001000': 12, '0000100': 5, '1000010': 8, '0000001': 11, '1000111': 3, '0000110': 4, '1000000': 9, '0100000': 2, '1001001': 11, '1100011': 3, '1010011': 1, '1011011': 1, '1100000': 1, '0010100': 1, '1010001': 3, '0001011': 1, '0100010': 3, '1100101': 1, '1100001': 1, '0001100': 1, '0001110': 1, '0010000': 1, '0001001': 1}",11,"{'5': 5, '5,3': 2, '3,5': 1, '5,6': 1, '5,4': 1}",0.015978336334228516,0.09197664260864258,"{'1000100': 1, '0000010': 226, '1000011': 211, '0001000': 12, '0100000': 5, '0000000': 233, '1000001': 207, '0000100': 3, '1000010': 7, '1000111': 3, '0000001': 16, '1001011': 14, '1100001': 5, '0011100': 1, '1000101': 4, '0000011': 10, '1001001': 13, '0001010': 11, '0000110': 7, '1000000': 10, '0100010': 2, '0001001': 3, '1010011': 1, '1100011': 3, '0010010': 5, '0001110': 1, '0010000': 5, '1010000': 2, '1001000': 2, '1010001': 1}",12,"{'5': 6, '5,3': 2, '3,5': 1, '5,4': 1, '5,6': 1}",0.0199735164642334,0.08489513397216797,"{'0001000': 18, '1000110': 3, '0000000': 228, '1000001': 216, '1001011': 12, '0000010': 216, '0000101': 1, '1000011': 204, '1010011': 3, '0000001': 9, '1000111': 10, '0001010': 16, '1001001': 6, '0010000': 2, '1000101': 9, '0000011': 9, '0000100': 6, '1000010': 8, '0000110': 11, '1000000': 13, '0100011': 1, '1001010': 1, '1100001': 3, '1001111': 1, '0100000': 5, '1010001': 2, '0100010': 1, '1001101': 1, '1100011': 3, '0001001': 2, '0010010': 1, '1010010': 1, '1101011': 1, '0101000': 1}",36,"{'1': 24, '0,1': 2, '1,0': 2, '1,2': 2, '1,3': 2, '5,6': 2, '2,1': 1, '3,1': 1, '6,5': 1, '3,5': 1}","{'1000001': 254, '0000010': 258, '0000000': 260, '1000011': 252}"
33,12,0.04396963119506836,0.08504700660705566,"{'0010101': 11, '0100100': 5, '0001101': 33, '0000100': 439, '0000101': 395, '0000000': 26, '0010001': 8, '0000001': 25, '0101100': 2, '1000101': 5, '0100101': 7, '0010000': 10, '0001100': 19, '1000100': 6, '0010100': 16, '0011001': 1, '1010100': 1, '0000111': 5, '0000110': 6, '0100110': 1, '0010111': 1, '0011100': 1, '1001101': 1}",17,"{'5': 10, '3': 6, '5,3': 3, '5,4': 2, '4,5': 1}",0.019973039627075195,0.08483195304870605,"{'0010100': 8, '0000101': 380, '1000110': 1, '0000000': 30, '0001101': 3, '0100100': 5, '0000100': 527, '1000101': 5, '0000001': 25, '0000110': 14, '0001100': 3, '0000010': 1, '1000100': 6, '0000111': 5, '0010101': 2, '0100101': 4, '0010001': 1, '1100101': 1, '0010000': 2, '0100000': 1}",12,"{'1': 5, '1,3': 2, '1,0': 2, '3,1': 1, '0,1': 1}",0.019973278045654297,0.09022855758666992,"{'0000101': 380, '0001100': 3, '0000011': 1, '0110100': 1, '1000101': 5, '0001101': 7, '0100100': 8, '0000100': 509, '0000001': 33, '1000001': 1, '0000111': 7, '0000000': 40, '0100101': 2, '0010100': 6, '0000010': 1, '1000100': 6, '0100000': 2, '1010100': 1, '0000110': 6, '0010101': 2, '0011101': 1, '0010010': 1, '0100001': 1}",12,"{'1': 5, '1,3': 2, '1,2': 2, '3,1': 1, '2,1': 1}",0.02396845817565918,0.08897209167480469,"{'0000100': 395, '0000101': 325, '0010100': 10, '0100101': 4, '0001001': 2, '0000001': 94, '0000000': 88, '0010111': 11, '0001100': 16, '0011001': 2, '1000001': 1, '0000111': 9, '1000101': 6, '0000011': 2, '0010101': 9, '0010110': 4, '0100001': 1, '0010000': 4, '0100100': 2, '0001101': 10, '1000000': 4, '0000110': 5, '0000010': 2, '1000100': 5, '0001000': 2, '0011101': 2, '0010010': 3, '0010001': 2, '1010000': 1, '0011100': 2, '0011000': 1}",41,"{'3': 16, '0': 12, '1,3': 3, '3,1': 3, '0,1': 2, '1,2': 2, '4,5': 2, '3,5': 2, '1,0': 1, '2,1': 1, '5,4': 1, '5,3': 1}","{'0000100': 524, '0000101': 500}"
33,13,0.023970603942871094,0.07587146759033203,"{'0000000': 53, '0001101': 1, '0100100': 4, '0000100': 837, '0000101': 52, '0010100': 13, '0001100': 12, '1000100': 15, '0000110': 15, '0000001': 6, '1000001': 1, '0000111': 5, '0001000': 5, '0100101': 1, '0001001': 1, '0100001': 1, '0100000': 1, '0100110': 1}",10,"{'1': 3, '1,3': 2, '1,0': 2, '3,1': 1, '0,1': 1}",0.01597881317138672,0.08683466911315918,"{'0001101': 1, '0100100': 9, '0000100': 859, '0000101': 10, '0010100': 50, '1000000': 1, '0000110': 11, '0001100': 18, '0000000': 39, '1000100': 13, '0000001': 1, '1010100': 2, '0001000': 2, '0010110': 2, '0010101': 2, '0010000': 2, '0100110': 1, '1001000': 1}",10,"{'5': 3, '5,3': 2, '5,4': 2, '3,5': 1, '4,5': 1}",0.011983871459960938,0.08890056610107422,"{'0000100': 843, '0010100': 11, '0000101': 57, '0000000': 38, '1000000': 1, '0000110': 16, '0000001': 9, '0001100': 12, '1000100': 23, '0100100': 7, '1000001': 1, '0100101': 1, '0100001': 1, '0001000': 3, '1100100': 1}",10,"{'1': 3, '1,3': 2, '1,0': 2, '3,1': 1, '0,1': 1}",0.016365766525268555,0.08788275718688965,"{'0001101': 1, '0100100': 4, '0000100': 833, '0000000': 62, '0000101': 43, '0001100': 23, '1000100': 9, '0000001': 8, '1000000': 2, '0000110': 22, '0010100': 4, '0001110': 3, '1001100': 1, '0100101': 1, '1001000': 1, '0001000': 2, '0100110': 1, '0010000': 1, '0001010': 1, '0011100': 1, '0101100': 1}",21,"{'1': 10, '0,1': 2, '1,3': 2, '1,2': 2, '0': 1, '1,0': 1, '3,1': 1, '2,1': 1}",{'0000100': 1024}
33,14,0.03102588653564453,0.0690762996673584,"{'1101000': 2, '1100000': 102, '0000101': 91, '0100101': 104, '0000000': 124, '1000000': 108, '0110000': 1, '0000111': 2, '1000001': 15, '1100101': 100, '0100000': 121, '1100001': 9, '1000111': 1, '0000001': 15, '1100100': 25, '0110101': 2, '0000010': 2, '1000100': 30, '0101101': 1, '1000010': 1, '0000100': 23, '0110100': 1, '1000101': 94, '0100001': 8, '1100111': 2, '0100100': 22, '0001101': 3, '1010100': 2, '0001000': 3, '1110000': 1, '1001000': 1, '1101101': 2, '1010101': 1, '1010000': 1, '0101000': 2, '0100110': 1, '0100010': 1}",11,"{'1': 6, '1,3': 2, '1,0': 1, '1,2': 1}",0.023969411849975586,0.08290410041809082,"{'1000000': 142, '1100000': 117, '0110000': 1, '1000001': 10, '1000101': 107, '1100100': 27, '0100000': 109, '0000101': 103, '0100101': 90, '0001001': 1, '1110000': 2, '0000000': 127, '1100101': 78, '1000010': 1, '0000100': 25, '1000111': 1, '0000001': 13, '0001101': 2, '0100100': 20, '0000010': 1, '0110101': 2, '1000100': 22, '0100110': 2, '1110101': 1, '0010000': 1, '1101000': 1, '1010001': 1, '1100001': 7, '0100001': 5, '0101000': 1, '1010000': 1, '0100111': 1, '0001000': 1, '1100010': 1}",11,"{'1': 6, '1,3': 2, '1,2': 1, '1,0': 1}",0.019973278045654297,0.15157651901245117,"{'0000101': 98, '0100101': 107, '0000110': 1, '1000000': 117, '0000000': 117, '0100000': 115, '0110100': 1, '1000101': 88, '0110101': 2, '0000010': 2, '1000100': 25, '1110001': 2, '0100010': 3, '1100101': 83, '1100000': 120, '1100100': 20, '0010000': 2, '0101101': 1, '0000100': 19, '0100001': 13, '0000001': 15, '1100010': 4, '1010000': 3, '0001101': 1, '0100100': 25, '0000111': 1, '0110000': 3, '1000001': 10, '0101000': 2, '1100001': 14, '0010101': 3, '1101101': 2, '1001000': 1, '1101000': 1, '1110101': 1, '1010101': 1, '0001000': 1}",15,"{'1': 10, '1,3': 2, '1,0': 1, '1,2': 1}",0.023967981338500977,0.0874028205871582,"{'1000100': 9, '0000010': 7, '0000000': 126, '0100000': 124, '0110000': 2, '0000111': 3, '1000001': 25, '1000000': 105, '0101101': 2, '1000010': 4, '0000100': 16, '1000011': 1, '0000101': 89, '0100101': 70, '1100101': 94, '1100100': 8, '1000101': 108, '1100001': 27, '0100111': 1, '1100000': 101, '1100010': 5, '0000001': 29, '1000111': 5, '0100001': 22, '1001101': 1, '0100010': 5, '0010101': 3, '1101101': 1, '0001101': 1, '0100100': 9, '1100111': 3, '1101000': 2, '1010101': 2, '1001001': 1, '0001100': 2, '0100011': 1, '0010000': 3, '0001000': 2, '1010000': 1, '1101001': 1, '1100011': 1, '1001000': 2}",35,"{'3': 11, '1': 9, '0': 4, '3,5': 3, '1,3': 3, '3,1': 3, '0,1': 2, '5,6': 2, '1,2': 2, '1,0': 1, '5,3': 1, '6,5': 1, '2,1': 1}","{'1000000': 113, '0100101': 109, '0000101': 126, '1000101': 144, '1100101': 145, '1100000': 124, '0100000': 133, '0000000': 130}"
33,15,0.03195786476135254,0.07189440727233887,"{'0100100': 3, '0001101': 2, '0000100': 266, '0000101': 219, '0000001': 211, '0001001': 3, '0000000': 266, '0000111': 2, '1000001': 4, '0000010': 7, '0010001': 3, '0001000': 2, '0010101': 2, '0100000': 6, '0010000': 6, '1000000': 2, '0000110': 3, '0100001': 5, '0000011': 1, '1000101': 6, '0100101': 2, '0001100': 3}",9,"{'1': 6, '3': 3, '1,3': 2}",0.023967742919921875,0.08682966232299805,"{'0010001': 3, '0000000': 297, '1000000': 1, '0000110': 4, '0100101': 6, '0000101': 219, '0000100': 265, '0001001': 6, '0000001': 184, '0000011': 1, '1000101': 2, '0010100': 2, '1000100': 1, '0000010': 4, '0001101': 2, '0100100': 5, '0100001': 3, '0100000': 7, '0001100': 4, '0000111': 2, '0010101': 2, '0010000': 2, '0001000': 2}",12,"{'1': 7, '1,3': 3, '3,1': 1}",0.015978574752807617,0.09089255332946777,"{'0001101': 3, '0100100': 4, '0000100': 244, '0010100': 18, '0000101': 204, '0000000': 240, '0010000': 14, '0000001': 238, '0100001': 4, '0010001': 15, '0010101': 9, '0000111': 1, '1000001': 4, '0000110': 3, '1000000': 5, '0000011': 1, '1000101': 3, '1000100': 3, '0100101': 2, '0001100': 2, '0001000': 4, '0100000': 2, '0001001': 1}",13,"{'5': 8, '5,3': 3, '3,5': 1}",0.023967742919921875,0.07766938209533691,"{'0000100': 215, '0010100': 2, '0000101': 214, '0001000': 5, '0010001': 2, '0000000': 289, '0000001': 236, '0000010': 5, '1000100': 4, '0000011': 11, '1000101': 4, '0000110': 2, '1000000': 5, '0000111': 8, '1000001': 4, '0100001': 1, '0100100': 3, '0001101': 4, '0100101': 2, '0001100': 1, '0100000': 4, '0001001': 2, '0010101': 1}",34,"{'0': 29, '0,1': 3, '1,2': 2, '2,1': 1, '1,0': 1}","{'0000100': 249, '0000001': 258, '0000000': 243, '0000101': 274}"
