cost,depth,tqc3TT,tqc3Depth,tqc3Qubits,tqc2TT,tqc2Depth,tqc2Qubits,tqc1TT,tqc1Depth,tqc1Qubits,tqc0TT,tqc0Depth,tqc0Qubits
33,17,0.09720206260681152,9,"{'114': 6, '113': 4, '114,113': 3}",0.04335188865661621,6,"{'113': 3, '113,114': 2, '114,113': 1}",0.03990626335144043,6,"{'0': 3, '0,14': 2, '14,0': 1}",0.025930166244506836,59,"{'0': 56, '0,14': 2, '14,0': 1}"
33,18,0.2640500068664551,11,"{'9': 7, '10': 6, '10,9': 3}",0.0599055290222168,7,"{'113': 4, '113,114': 2, '114,113': 1}",0.049875736236572266,7,"{'9': 4, '9,10': 2, '10,9': 1}",0.1572265625,51,"{'0': 19, '40': 8, '72,81': 2, '33,39': 2, '60,61': 2, '62,72': 2, '14,18': 2, '0,14': 2, '80,81': 2, '53,60': 2, '39,40': 2, '61,62': 2, '41,53': 2, '20,33': 2, '19,20': 2, '40,41': 2, '18,19': 2, '62,61': 1, '53,41': 1, '61,60': 1, '41,40': 1, '60,53': 1, '14,0': 1, '72,62': 1, '81,72': 1, '40,39': 1, '39,33': 1, '33,20': 1, '20,19': 1, '19,18': 1, '18,14': 1, '81,80': 1}"
33,19,0.07963681221008301,5,"{'114,113': 2, '113,114': 1, '114': 1, '114,115': 1}",0.05375814437866211,5,"{'114,113': 2, '113,114': 1, '114': 1, '114,115': 1}",0.04556131362915039,5,"{'114,113': 2, '113,114': 1, '114': 1, '114,115': 1}",0.14844584465026855,57,"{'53': 7, '0': 6, '72,81': 4, '53,60': 4, '60,61': 4, '61,62': 4, '62': 4, '62,72': 3, '19,20': 2, '0,14': 2, '80,81': 2, '60,53': 2, '14,18': 2, '61,60': 2, '62,61': 2, '18,19': 2, '81,72': 2, '81,82': 2, '83,92': 2, '82,83': 2, '40,41': 2, '41,53': 2, '20,33': 2, '33,39': 2, '39,40': 2, '79,80': 2, '92,102': 2, '83,82': 1, '82,81': 1, '19,18': 1, '41,40': 1, '20,19': 1, '72,62': 1, '40,39': 1, '92,83': 1, '18,14': 1, '39,33': 1, '53,41': 1, '33,20': 1, '14,0': 1, '102,92': 1, '81,80': 1, '80,79': 1}"
33,20,0.13315129280090332,13,"{'13': 10, '17': 10, '12': 3, '12,17': 1, '12,11': 1, '12,13': 1}",0.06691813468933105,6,"{'96': 3, '96,97': 1, '96,95': 1, '96,109': 1}",0.05038309097290039,7,"{'96': 4, '96,97': 1, '96,95': 1, '96,109': 1}",0.1661086082458496,124,"{'20': 36, '0': 21, '23': 10, '14,18': 4, '18,19': 4, '0,14': 4, '41,53': 4, '23,24': 3, '53,41': 2, '24,25': 2, '0,1': 2, '24,34': 2, '34,43': 2, '42,43': 2, '41,42': 2, '81,82': 2, '82,83': 2, '26,27': 2, '72,81': 2, '62,72': 2, '61,62': 2, '60,61': 2, '40,41': 2, '39,40': 2, '33,39': 2, '20,33': 2, '25,26': 2, '14,0': 2, '21,22': 2, '27,28': 2, '20,21': 2, '28,29': 2, '18,14': 2, '29,30': 2, '22,23': 2, '19,18': 2, '20,19': 2, '30,31': 2, '19,20': 2, '31,32': 2, '61,60': 1, '72,62': 1, '62,61': 1, '27,26': 1, '53,60': 1, '21,20': 1, '40,39': 1, '39,33': 1, '1,0': 1, '33,20': 1, '41,40': 1, '22,21': 1, '81,72': 1, '82,81': 1, '28,27': 1, '83,82': 1, '23,22': 1, '42,41': 1, '32,31': 1, '43,42': 1, '43,34': 1, '31,30': 1, '34,24': 1, '30,29': 1, '29,28': 1, '25,24': 1, '26,25': 1, '24,23': 1}"
33,21,0.0902700424194336,9,"{'12': 6, '12,17': 1, '12,11': 1, '12,13': 1}",0.05636000633239746,9,"{'96': 6, '96,97': 1, '96,95': 1, '96,109': 1}",0.05307459831237793,9,"{'12': 6, '12,17': 1, '12,11': 1, '12,13': 1}",0.31176209449768066,86,"{'72': 11, '61': 7, '72,81': 6, '81,82': 6, '82,83': 6, '61,62': 5, '53,60': 4, '83': 4, '62,72': 4, '92,102': 4, '60,61': 4, '0': 4, '83,92': 3, '81,72': 3, '83,82': 3, '82,81': 3, '72,62': 3, '101,102': 2, '102,92': 2, '20,33': 2, '102,103': 2, '19,20': 2, '103,104': 2, '39,40': 2, '104,111': 2, '111,122': 2, '121,122': 2, '0,14': 2, '100,101': 2, '60,53': 2, '40,41': 2, '18,19': 2, '110,118': 2, '117,118': 2, '61,60': 2, '100,110': 2, '33,39': 2, '14,18': 2, '41,53': 2, '62,61': 2, '20,19': 1, '14,0': 1, '92,83': 1, '18,14': 1, '19,18': 1, '39,33': 1, '111,104': 1, '102,101': 1, '103,102': 1, '104,103': 1, '122,111': 1, '122,121': 1, '110,100': 1, '118,110': 1, '118,117': 1, '33,20': 1, '53,41': 1, '41,40': 1, '40,39': 1, '101,100': 1}"
33,22,0.1012275218963623,10,"{'10': 7, '9': 5, '10,9': 3}",0.057008981704711914,7,"{'113': 4, '113,114': 2, '114,113': 1}",0.04485630989074707,7,"{'9': 4, '9,10': 2, '10,9': 1}",0.14739155769348145,101,"{'0': 72, '5': 11, '16,26': 2, '7,8': 2, '2,3': 2, '5,6': 2, '3,4': 2, '4,5': 2, '6,7': 2, '0,1': 2, '1,2': 2, '8,16': 2, '6,5': 1, '7,6': 1, '8,7': 1, '1,0': 1, '16,8': 1, '5,4': 1, '4,3': 1, '3,2': 1, '2,1': 1, '26,16': 1}"
33,23,0.10169363021850586,10,"{'114': 7, '113': 5, '114,113': 3}",0.05038094520568848,5,"{'9': 2, '9,10': 2, '10,9': 1}",0.053853750228881836,5,"{'113': 2, '113,114': 2, '114,113': 1}",0.1817035675048828,73,"{'0': 70, '14,18': 2, '0,14': 2, '18,14': 1, '14,0': 1}"
33,24,0.08995318412780762,11,"{'10': 10, '9': 4, '9,10': 1}",0.04787254333496094,5,"{'113': 4, '113,114': 1}",0.04340815544128418,5,"{'9': 4, '9,10': 1}",0.15615534782409668,92,"{'0': 55, '39': 18, '62,72': 2, '53,60': 2, '18,19': 2, '19,20': 2, '40,41': 2, '20,33': 2, '33,39': 2, '41,53': 2, '0,14': 2, '14,18': 2, '61,62': 2, '60,61': 2, '39,40': 1, '41,40': 1, '53,41': 1, '60,53': 1, '14,0': 1, '61,60': 1, '62,61': 1, '39,33': 1, '33,20': 1, '20,19': 1, '19,18': 1, '18,14': 1, '72,62': 1}"
33,25,0.045156002044677734,1,{109: 1},0.03889799118041992,1,{109: 1},0.033830881118774414,1,{0: 1},0.02711772918701172,89,{0: 89}
33,26,0.04618239402770996,3,{13: 3},0.044394731521606445,3,{13: 3},0.03741145133972168,3,{0: 3},0.024932861328125,44,{0: 44}
33,27,0.07978963851928711,11,"{'114': 10, '113': 4, '113,114': 1}",0.049073219299316406,6,"{'9': 5, '9,10': 1}",0.03912973403930664,7,"{'9': 6, '9,10': 1}",0.1475536823272705,56,"{'19': 33, '0': 13, '0,14': 2, '14,18': 2, '18,19': 2, '21,22': 2, '20,21': 2, '14,0': 1, '18,14': 1, '19,18': 1, '22,21': 1, '21,20': 1, '19,20': 1}"
33,28,0.04832029342651367,3,{109: 3},0.035706520080566406,3,{109: 3},0.02744770050048828,3,{0: 3},0.020912885665893555,74,{0: 74}
33,29,0.05751442909240723,1,{13: 1},0.043427228927612305,1,{109: 1},0.03390955924987793,1,{0: 1},0.03602743148803711,69,{0: 69}
33,30,0.04388260841369629,3,{13: 3},0.033246517181396484,3,{13: 3},0.028028488159179688,3,{0: 3},0.020943880081176758,48,{0: 48}
33,31,0.04244279861450195,2,{13: 2},0.04288673400878906,2,{109: 2},0.04001951217651367,2,{0: 2},0.02193927764892578,119,{0: 119}
33,32,0.04687190055847168,3,{13: 3},0.037465572357177734,3,{109: 3},0.024388790130615234,3,{0: 3},0.02137613296508789,126,{0: 126}
34,4,0.1632378101348877,10,"{'96,97': 2, '96,95': 2, '96,109': 2, '97,96': 1, '95,96': 1, '109,96': 1, '96': 1}",0.02710127830505371,10,"{'96,97': 2, '96,95': 2, '96,109': 2, '97,96': 1, '95,96': 1, '109,96': 1, '96': 1}",0.024907827377319336,10,"{'12,17': 2, '12,11': 2, '12,13': 2, '17,12': 1, '11,12': 1, '13,12': 1, '12': 1}",0.04986429214477539,55,"{'33,39': 6, '20,33': 6, '37,38': 4, '0,14': 4, '38,39': 4, '14,18': 4, '18,19': 4, '20,19': 3, '39,33': 3, '33,20': 3, '19,20': 3, '53,60': 2, '37,52': 2, '71,77': 2, '58,71': 2, '52,56': 2, '57,58': 2, '76,77': 2, '75,76': 2, '39,40': 2, '41,53': 2, '1,2': 2, '40,41': 2, '60,61': 2, '38,37': 2, '56,57': 2, '39,38': 2, '19,18': 2, '18,14': 2, '0,1': 2, '14,0': 2, '40,39': 1, '52,37': 1, '56,52': 1, '41,40': 1, '57,56': 1, '60,53': 1, '58,57': 1, '71,58': 1, '77,71': 1, '77,76': 1, '76,75': 1, '53,41': 1, '2,1': 1, '61,60': 1, '1,0': 1, '40': 1}"
34,5,0.18633770942687988,13,"{'73': 6, '85': 6, '66': 3, '85,84': 2, '73,85': 2, '66,67': 1, '84,85': 1}",0.08477902412414551,74,"{'10,11': 6, '12,17': 6, '29,30': 6, '28,29': 6, '28,35': 6, '17,30': 5, '9,10': 4, '45,54': 4, '11,12': 4, '45,46': 4, '46,47': 4, '30,17': 4, '35,47': 4, '35,28': 3, '47,35': 3, '12': 3, '29,28': 3, '17,12': 3, '12,11': 3, '11,10': 3, '30,29': 3, '97,98': 2, '72,81': 2, '62,63': 2, '80,81': 2, '79,80': 2, '63,64': 2, '79,91': 2, '91,98': 2, '54,64': 2, '62,72': 2, '96,97': 2, '95,96': 2, '10,9': 2, '94,95': 2, '54,45': 2, '46,45': 2, '47,46': 2, '64,63': 1, '64,54': 1, '63,62': 1, '72,62': 1, '98,91': 1, '81,72': 1, '81,80': 1, '80,79': 1, '91,79': 1, '98,97': 1, '97,96': 1, '96,95': 1, '95,94': 1}",0.08200407028198242,74,"{'10,11': 6, '12,17': 6, '29,30': 6, '28,29': 6, '28,35': 6, '17,30': 5, '9,10': 4, '45,54': 4, '11,12': 4, '45,46': 4, '46,47': 4, '30,17': 4, '35,47': 4, '35,28': 3, '47,35': 3, '12': 3, '29,28': 3, '17,12': 3, '12,11': 3, '11,10': 3, '30,29': 3, '97,98': 2, '72,81': 2, '62,63': 2, '80,81': 2, '79,80': 2, '63,64': 2, '79,91': 2, '91,98': 2, '54,64': 2, '62,72': 2, '96,97': 2, '95,96': 2, '10,9': 2, '94,95': 2, '54,45': 2, '46,45': 2, '47,46': 2, '64,63': 1, '64,54': 1, '63,62': 1, '72,62': 1, '98,91': 1, '81,72': 1, '81,80': 1, '80,79': 1, '91,79': 1, '98,97': 1, '97,96': 1, '96,95': 1, '95,94': 1}",0.05946540832519531,74,"{'22,23': 8, '23,24': 8, '43,44': 4, '34,43': 4, '24,34': 4, '24,23': 4, '23,22': 4, '34,24': 3, '27': 3, '44,43': 2, '29,30': 2, '3,4': 2, '43,34': 2, '2,3': 2, '0,14': 2, '88,89': 2, '87,88': 2, '86,87': 2, '85,86': 2, '73,85': 2, '66,73': 2, '65,66': 2, '64,65': 2, '54,64': 2, '45,54': 2, '44,45': 2, '22,15': 2, '24,25': 2, '25,26': 2, '26,27': 2, '28,29': 2, '1,2': 2, '21,22': 2, '17,30': 2, '19,20': 2, '14,18': 2, '10,11': 2, '4,15': 2, '11,12': 2, '18,19': 2, '20,21': 2, '12,17': 2, '45,44': 1, '18,14': 1, '64,54': 1, '54,45': 1, '17,12': 1, '30,17': 1, '15,22': 1, '15,4': 1, '25,24': 1, '26,25': 1, '14,0': 1, '27,26': 1, '27,28': 1, '65,64': 1, '73,66': 1, '66,65': 1, '89,88': 1, '29,28': 1, '4,3': 1, '2,1': 1, '3,2': 1, '11,10': 1, '22,21': 1, '88,87': 1, '19,18': 1, '21,20': 1, '87,86': 1, '86,85': 1, '20,19': 1, '85,73': 1, '30,29': 1, '12,11': 1}"
34,6,0.15308189392089844,9,"{'62,61': 3, '60,61': 2, '62,63': 2, '62': 1, '61,62': 1, '61,60': 1, '62,72': 1, '63,62': 1}",0.12102699279785156,54,"{'29,30': 5, '45,46': 5, '12,17': 4, '46,45': 4, '35,47': 4, '28,35': 4, '17,30': 4, '46,47': 4, '11,12': 4, '10,11': 4, '79,80': 2, '80,81': 2, '54,64': 2, '41,53': 2, '79,91': 2, '91,98': 2, '45,54': 2, '9,10': 2, '63,64': 2, '41,42': 2, '72,81': 2, '42,43': 2, '47,35': 2, '47,46': 2, '62,63': 2, '45,44': 2, '11,10': 2, '12,11': 2, '17,12': 2, '30,17': 2, '30,29': 2, '28,29': 2, '44,45': 2, '30,31': 2, '35,28': 2, '62,72': 2, '64,54': 1, '64,63': 1, '54,45': 1, '63,62': 1, '9': 1, '72,62': 1, '81,72': 1, '81,80': 1, '80,79': 1, '91,79': 1, '98,91': 1, '43,42': 1, '42,41': 1, '53,41': 1, '31,30': 1, '29,28': 1, '10,9': 1, '44,43': 1}",0.09076166152954102,62,"{'29,30': 5, '10,11': 4, '11,12': 4, '12,17': 4, '17,30': 4, '45,46': 3, '46,45': 3, '9,10': 2, '41,42': 2, '91,98': 2, '24,34': 2, '79,91': 2, '79,80': 2, '34,43': 2, '80,81': 2, '72,81': 2, '62,72': 2, '43,44': 2, '62,63': 2, '63,64': 2, '44,45': 2, '54,64': 2, '24,25': 2, '41,53': 2, '45,54': 2, '30,17': 2, '27,28': 2, '25,26': 2, '35,47': 2, '11,10': 2, '12,11': 2, '28,35': 2, '26,27': 2, '30,31': 2, '17,12': 2, '46,47': 2, '28,29': 2, '30,29': 2, '45,44': 1, '25,24': 1, '44,43': 1, '43,42': 1, '43,34': 1, '26,25': 1, '34,24': 1, '27,26': 1, '9': 1, '54,45': 1, '42,41': 1, '10,9': 1, '29,28': 1, '31,30': 1, '35,28': 1, '47,35': 1, '47,46': 1, '53,41': 1, '98,91': 1, '64,54': 1, '91,79': 1, '80,79': 1, '81,80': 1, '81,72': 1, '72,62': 1, '63,62': 1, '64,63': 1, '28,27': 1}",0.0679330825805664,80,"{'0': 6, '33,39': 6, '20,33': 6, '15,22': 4, '57,58': 4, '38,39': 4, '58,71': 4, '21,22': 4, '20,21': 3, '39,33': 3, '33,20': 3, '71,58': 3, '91,98': 2, '110,118': 2, '52,56': 2, '58,57': 2, '0,14': 2, '114,115': 2, '115,116': 2, '116,117': 2, '117,118': 2, '100,110': 2, '79,91': 2, '56,57': 2, '71,77': 2, '99,100': 2, '37,52': 2, '77,78': 2, '78,79': 2, '98,99': 2, '37,38': 2, '113,114': 2, '22,21': 2, '40,41': 2, '4,15': 2, '14,18': 2, '18,19': 2, '19,20': 2, '22,15': 2, '58,59': 2, '39,40': 2, '39,38': 2, '41,53': 2, '53,60': 2, '59,60': 2, '116,115': 1, '57,56': 1, '19,18': 1, '78,77': 1, '60,53': 1, '77,71': 1, '18,14': 1, '56,52': 1, '15,4': 1, '52,37': 1, '60,59': 1, '38,37': 1, '14,0': 1, '79,78': 1, '91,79': 1, '41,40': 1, '20,19': 1, '98,91': 1, '114,113': 1, '99,98': 1, '53,41': 1, '100,99': 1, '21,20': 1, '110,100': 1, '115,114': 1, '118,110': 1, '40,39': 1, '118,117': 1, '117,116': 1, '59,58': 1}"
34,7,0.17572021484375,18,"{'64': 5, '64,63': 3, '63,64': 3, '64,54': 2, '45,54': 2, '54,45': 1, '64,65': 1, '63,62': 1}",0.13386917114257812,77,"{'66,67': 4, '54,64': 4, '62,63': 4, '65,66': 4, '68': 3, '63,64': 3, '64,65': 3, '68,67': 3, '67,68': 3, '92,102': 2, '101,102': 2, '100,101': 2, '110,118': 2, '100,110': 2, '83,84': 2, '118,119': 2, '9,10': 2, '64,54': 2, '83,92': 2, '9': 2, '84,85': 2, '73,85': 2, '66,73': 2, '58,59': 2, '67,66': 2, '66,65': 2, '65,64': 2, '64,63': 2, '63,62': 2, '61,62': 2, '62,61': 2, '59,60': 2, '55,68': 2, '17,30': 2, '12,17': 2, '50,51': 2, '32,36': 2, '49,50': 2, '31,32': 2, '45,54': 2, '30,31': 2, '49,55': 2, '36,51': 2, '52,56': 2, '11,12': 2, '56,57': 2, '10,11': 2, '57,58': 2, '12,11': 1, '17,12': 1, '85,73': 1, '30,17': 1, '11,10': 1, '31,30': 1, '32,31': 1, '10,9': 1, '36,32': 1, '73,66': 1, '58,57': 1, '84,83': 1, '51,36': 1, '110,100': 1, '60,59': 1, '57,56': 1, '56,52': 1, '68,55': 1, '119,118': 1, '55,49': 1, '118,110': 1, '54,45': 1, '85,84': 1, '101,100': 1, '102,101': 1, '50,49': 1, '102,92': 1, '92,83': 1, '51,50': 1, '59,58': 1, '61,60': 1}",0.11075735092163086,77,"{'43,44': 4, '46,47': 4, '49,55': 4, '44,45': 4, '45,46': 4, '54,64': 3, '55': 3, '9': 2, '38,39': 2, '39,40': 2, '67,68': 2, '40,41': 2, '41,42': 2, '66,67': 2, '55,49': 2, '9,10': 2, '83,84': 2, '64,65': 2, '118,119': 2, '66,73': 2, '110,118': 2, '100,110': 2, '73,85': 2, '100,101': 2, '101,102': 2, '84,85': 2, '92,102': 2, '55,68': 2, '37,38': 2, '31,32': 2, '32,36': 2, '10,11': 2, '11,12': 2, '44,43': 2, '12,17': 2, '17,30': 2, '45,44': 2, '30,31': 2, '37,52': 2, '47,48': 2, '83,92': 2, '48,47': 2, '46,45': 2, '49,50': 2, '48,49': 2, '50,51': 2, '36,51': 2, '47,46': 2, '67,66': 1, '49,48': 1, '85,73': 1, '73,66': 1, '68,67': 1, '85,84': 1, '43,42': 1, '54,45': 1, '84,83': 1, '68,55': 1, '64,54': 1, '92,83': 1, '102,92': 1, '10,9': 1, '11,10': 1, '12,11': 1, '17,12': 1, '30,17': 1, '31,30': 1, '32,31': 1, '36,32': 1, '51,36': 1, '51,50': 1, '50,49': 1, '52,37': 1, '38,37': 1, '39,38': 1, '40,39': 1, '41,40': 1, '42,41': 1, '65,64': 1, '119,118': 1, '118,110': 1, '110,100': 1, '101,100': 1, '102,101': 1, '45,54': 1}",0.0755605697631836,84,"{'61,62': 8, '65,66': 6, '62,63': 6, '64,65': 6, '0': 5, '63,64': 5, '62,61': 5, '59,60': 4, '60,61': 4, '61': 3, '63,62': 3, '61,60': 3, '65,64': 3, '66,65': 3, '100,110': 2, '81,82': 2, '100,101': 2, '72,81': 2, '101,102': 2, '118,119': 2, '0,14': 2, '82,83': 2, '67,68': 2, '92,102': 2, '55,68': 2, '60,59': 2, '110,118': 2, '58,59': 2, '62,72': 2, '53,60': 2, '14,18': 2, '18,19': 2, '19,20': 2, '20,33': 2, '64,63': 2, '33,39': 2, '39,40': 2, '40,41': 2, '49,50': 2, '41,53': 2, '49,55': 2, '83,92': 2, '82,81': 1, '83,82': 1, '81,72': 1, '72,62': 1, '92,83': 1, '68,67': 1, '102,92': 1, '50,49': 1, '14,0': 1, '18,14': 1, '19,18': 1, '20,19': 1, '33,20': 1, '39,33': 1, '40,39': 1, '41,40': 1, '53,41': 1, '102,101': 1, '55,49': 1, '59,58': 1, '60,53': 1, '68,55': 1, '119,118': 1, '118,110': 1, '110,100': 1, '101,100': 1, '66,67': 1}"
34,8,0.06035971641540527,3,"{'96,97': 1, '96,95': 1, '96,109': 1}",0.1112060546875,52,"{'17,30': 4, '25,26': 4, '24,25': 4, '9,10': 2, '31,32': 2, '30,31': 2, '30,17': 2, '41,53': 2, '29,30': 2, '53,60': 2, '28,29': 2, '27,28': 2, '59,60': 2, '27,26': 2, '26,27': 2, '24,34': 2, '34,43': 2, '58,59': 2, '47,48': 2, '57,58': 2, '41,42': 2, '46,47': 2, '26,25': 2, '25,24': 2, '10,11': 2, '45,46': 2, '23,24': 2, '43,44': 2, '22,23': 2, '11,12': 2, '32,36': 2, '21,22': 2, '44,45': 2, '20,21': 2, '59,58': 1, '58,57': 1, '42,41': 1, '45,44': 1, '60,59': 1, '60,53': 1, '43,42': 1, '53,41': 1, '44,43': 1, '29,28': 1, '47,46': 1, '32,31': 1, '11,10': 1, '12,11': 1, '21,20': 1, '22,21': 1, '23,22': 1, '24,23': 1, '36,32': 1, '31,30': 1, '48,47': 1, '17,12': 1, '12,17': 1, '30,29': 1, '10,9': 1, '28,27': 1, '34,24': 1, '43,34': 1, '46,45': 1}",0.21719098091125488,58,"{'17,30': 4, '42,43': 4, '24,25': 4, '9,10': 2, '27,28': 2, '30,17': 2, '53,60': 2, '29,30': 2, '59,60': 2, '28,29': 2, '58,59': 2, '30,31': 2, '26,27': 2, '26,25': 2, '25,26': 2, '24,34': 2, '57,58': 2, '34,43': 2, '43,42': 2, '46,47': 2, '47,48': 2, '41,53': 2, '20,21': 2, '10,11': 2, '32,36': 2, '45,46': 2, '25,24': 2, '23,24': 2, '11,12': 2, '43,44': 2, '22,23': 2, '31,32': 2, '21,22': 2, '44,45': 2, '47,46': 1, '45,44': 1, '44,43': 1, '58,57': 1, '59,58': 1, '42,41': 1, '60,59': 1, '53,41': 1, '60,53': 1, '28,27': 1, '48,47': 1, '32,31': 1, '11,10': 1, '12,11': 1, '21,20': 1, '22,21': 1, '23,22': 1, '24,23': 1, '36,32': 1, '31,30': 1, '43,34': 1, '17,12': 1, '12,17': 1, '30,29': 1, '29,28': 1, '10,9': 1, '27,26': 1, '34,24': 1, '46,45': 1}",0.0852808952331543,66,"{'24': 12, '27,28': 4, '19,20': 4, '25,26': 4, '26,27': 4, '18,19': 3, '24,25': 3, '21,22': 2, '22,23': 2, '28,35': 2, '42,43': 2, '0,14': 2, '20,21': 2, '35,47': 2, '69,70': 2, '68,69': 2, '55,68': 2, '49,55': 2, '48,49': 2, '46,47': 2, '45,46': 2, '45,44': 2, '43,44': 2, '23,24': 2, '20,19': 2, '14,18': 2, '28,29': 2, '31,32': 2, '20,33': 2, '26,25': 2, '29,30': 2, '27,26': 2, '30,31': 2, '28,27': 2, '19,18': 1, '55,49': 1, '31,30': 1, '68,55': 1, '47,48': 1, '32,31': 1, '49,48': 1, '47,46': 1, '18,14': 1, '46,45': 1, '69,68': 1, '47,35': 1, '70,69': 1, '30,29': 1, '21,20': 1, '44,43': 1, '29,28': 1, '43,42': 1, '35,28': 1, '25,24': 1, '24,23': 1, '14,0': 1, '23,22': 1, '33,20': 1, '22,21': 1, '44,45': 1}"
34,9,0.06739592552185059,9,"{'10': 3, '10,11': 2, '10,9': 2, '11,10': 1, '9,10': 1}",0.0773782730102539,9,"{'114': 3, '114,115': 2, '114,113': 2, '115,114': 1, '113,114': 1}",0.04498648643493652,9,"{'10': 3, '10,11': 2, '10,9': 2, '11,10': 1, '9,10': 1}",0.09041476249694824,72,"{'0': 15, '82': 6, '92,102': 4, '61,62': 4, '102,103': 4, '82,83': 4, '103,104': 4, '81,82': 4, '72,81': 4, '62,72': 4, '60,61': 4, '53,60': 4, '83,92': 4, '62,61': 2, '72,62': 2, '14,18': 2, '81,72': 2, '61,60': 2, '82,81': 2, '83,82': 2, '60,53': 2, '111,122': 2, '104,111': 2, '92,83': 2, '102,92': 2, '0,14': 2, '39,40': 2, '18,19': 2, '19,20': 2, '20,33': 2, '103,102': 2, '33,39': 2, '40,41': 2, '41,53': 2, '104,103': 2, '40,39': 1, '39,33': 1, '41,40': 1, '33,20': 1, '20,19': 1, '53,41': 1, '19,18': 1, '122,111': 1, '18,14': 1, '111,104': 1, '14,0': 1}"
34,10,0.07035446166992188,7,"{'10': 3, '10,9': 2, '10,11': 1, '9,10': 1}",0.05503559112548828,10,"{'96': 3, '96,95': 2, '96,109': 2, '96,97': 1, '95,96': 1, '109,96': 1}",0.040891170501708984,10,"{'12': 3, '12,11': 2, '12,13': 2, '12,17': 1, '11,12': 1, '13,12': 1}",0.08883452415466309,76,"{'82': 14, '81,82': 6, '62,72': 4, '72,81': 4, '61,62': 4, '60,61': 4, '82,83': 4, '53,60': 3, '82,81': 3, '81,72': 2, '72,62': 2, '62,61': 2, '61,60': 2, '98,99': 2, '91,98': 2, '104,111': 2, '103,104': 2, '102,103': 2, '92,102': 2, '83,92': 2, '80,81': 2, '79,80': 2, '79,91': 2, '83,82': 2, '0,14': 2, '40,41': 2, '41,53': 2, '33,39': 2, '83,84': 2, '39,40': 2, '19,20': 2, '18,19': 2, '20,33': 2, '85,86': 2, '84,85': 2, '14,18': 2, '81,80': 1, '104,103': 1, '19,18': 1, '92,83': 1, '18,14': 1, '80,79': 1, '102,92': 1, '20,19': 1, '103,102': 1, '84,83': 1, '98,91': 1, '33,20': 1, '111,104': 1, '39,33': 1, '99,98': 1, '60,53': 1, '53': 1, '40,39': 1, '41,40': 1, '53,41': 1, '14,0': 1, '86,85': 1, '85,84': 1, '91,79': 1}"
34,11,0.07084488868713379,11,"{'114': 5, '114,113': 2, '114,115': 2, '113,114': 1, '115,114': 1}",0.05529618263244629,11,"{'10': 5, '10,9': 2, '10,11': 2, '9,10': 1, '11,10': 1}",0.03391075134277344,11,"{'10': 5, '10,9': 2, '10,11': 2, '9,10': 1, '11,10': 1}",0.09030914306640625,56,"{'27': 11, '4': 3, '17,30': 2, '15,22': 2, '24,25': 2, '4,15': 2, '4,5': 2, '0,1': 2, '5,6': 2, '25,26': 2, '6,7': 2, '7,8': 2, '26,27': 2, '8,16': 2, '23,24': 2, '16,26': 2, '12,17': 2, '9,10': 2, '1,2': 2, '27,28': 2, '2,3': 2, '3,4': 2, '28,29': 2, '10,11': 2, '29,30': 2, '11,12': 2, '22,23': 2, '30,29': 1, '26,25': 1, '30,17': 1, '29,28': 1, '25,24': 1, '27,26': 1, '28,27': 1, '24,23': 1, '0': 1, '23,22': 1, '12,11': 1, '1,0': 1, '2,1': 1, '3,2': 1, '4,3': 1, '10,9': 1, '11,10': 1, '17,12': 1, '22,15': 1, '26,16': 1, '16,8': 1, '8,7': 1, '7,6': 1, '5,4': 1, '15,4': 1, '6,5': 1}"
